Region,Layout,Size,Renovation,Floor,Direction,Year,Price
龙岗,4室2厅,105.39平米,精装修,高层/11层,南,2011年建,480
龙岗,2室2厅,60平米,普通装修,低层/30层,南,1996年建,255
龙岗,2室2厅,73.03平米,精装修,中层/9层,西南,2001年建,285
龙岗,3室2厅,89.82平米,毛坯,中层/40层,南,2017年建,375
龙岗,3室1厅,73.15平米,精装修,高层/2层,东南,2010年建,260
龙岗,2室2厅,53.82平米,普通装修,中层/12层,东南,2006年建,265
龙岗,2室2厅,89平米,精装修,高层/9层,东南,2006年建,290
龙岗,9室3厅,235.43平米,精装修,高层/32层,南北,2011年建,2000
龙岗,4室2厅,111.49平米,精装修,高层/24层,北,2008年建,490
龙岗,2室1厅,58.33平米,普通装修,高层/28层,东南,2009年建,205
龙岗,3室2厅,116.09平米,普通装修,高层/28层,南,1993年建,310
龙岗,2室2厅,70.24平米,精装修,低层/32层,西北,2005年建,270
龙岗,4室2厅,87.87平米,精装修,中层/32层,东西,2011年建,660
龙岗,4室2厅,143.27平米,精装修,中层/27层,南,2010年建,930
龙岗,2室2厅,60.42平米,精装修,高层/31层,南,2010年建,340
龙岗,3室2厅,67平米,普通装修,中层/10层,南,2001年建,265
龙岗,3室2厅,89.08平米,精装修,低层/34层,东北,2010年建,350
龙岗,4室2厅,93.62平米,精装修,低层/6层,东北,2003年建,315
龙岗,1室1厅,36.66平米,精装修,高层/16层,西北,2010年建,128
龙岗,4室2厅,120.92平米,毛坯,中层/33层,东南,2013年建,538
龙岗,3室2厅,89.13平米,精装修,中层/32层,东南,2013年建,380
龙岗,2室2厅,79.52平米,精装修,低层/24层,北,2008年建,335
龙岗,6室4厅,179.12平米,普通装修,中层/6层,东,2007年建,800
龙岗,4室3厅,225.23平米,精装修,高层/26层,南,2006年建,800
龙岗,4室2厅,127.41平米,精装修,高层/33层,东南,2013年建,600
龙岗,3室2厅,88平米,毛坯,高层/25层,南,2012年建,320
龙岗,2室2厅,50.82平米,精装修,高层/29层,北,2010年建,310
龙岗,4室2厅,88.55平米,精装修,中层/33层,南,2013年建,396
龙岗,5室2厅,223.97平米,精装修,高层/25层,南北,2011年建,860
龙岗,2室2厅,81.13平米,普通装修,低层/30层,南,2013年建,330
龙岗,2室2厅,88.09平米,精装修,中层/33层,南,2011年建,295
龙岗,2室2厅,65.33平米,精装修,高层/33层,南,2011年建,230
龙岗,1室1厅,46.95平米,普通装修,中层/28层,北,1998年建,140
龙岗,3室2厅,123平米,精装修,高层/11层,南,2008年建,750
"海航城 (海航国兴花园,深圳海航城)",3室2厅,66.6平米,精装修,高层/27层,南,2014年建,300
赛格eco中心 (赛格新城市广场),4室2厅,169平米,毛坯,中层/26层,南,2016年建,540
龙东华盛 (中信龙盛广场),1室1厅,39平米,精装修,低层/8层,东南,2013年建,100
龙岗,5室2厅,259.95平米,毛坯,高层/1层,东北,2006年建,2200
龙岗,3室2厅,71平米,精装修,低层/33层,南,2016年建,280
龙岗,5室2厅,109.16平米,精装修,低层/34层,西北,2010年建,530
龙岗,2室2厅,71.8平米,精装修,中层/27层,南,2010年建,470
龙岗,2室2厅,72.13平米,精装修,中层/29层,南,2014年建,376
龙岗,4室2厅,89.31平米,精装修,低层/30层,南,2013年建,410
龙岗,3室2厅,82.32平米,精装修,中层/20层,西,2014年建,360
龙岗,4室2厅,86.16平米,精装修,高层/32层,南北,2008年建,308
龙岗,3室2厅,89.24平米,精装修,低层/31层,东南,2014年建,300
龙岗,2室2厅,73.94平米,精装修,高层/32层,南,1997年建,280
龙岗,4室2厅,129.22平米,精装修,低层/17层,南,2008年建,550
龙岗,5室2厅,148平米,精装修,低层/26层,南,2007年建,530
龙岗,3室2厅,72.54平米,普通装修,中层/9层,西南,2001年建,265
龙岗,1室0厅,34.36平米,普通装修,低层/21层,北,2011年建,178
龙岗,4室2厅,87.08平米,精装修,低层/34层,南,2008年建,430
龙岗,4室3厅,58.46平米,精装修,高层/6层,西南,2003年建,320
龙岗,3室2厅,107.74平米,普通装修,高层/7层,南,1994年建,330
龙岗,3室2厅,80.34平米,精装修,中层/17层,南,2010年建,280
龙岗,3室2厅,91.49平米,精装修,低层/3层,西北,2009年建,480
龙岗,2室2厅,63.91平米,精装修,高层/32层,东北,2005年建,270
龙岗,1室1厅,62.9平米,精装修,中层/18层,西,2010年建,170
龙岗,3室2厅,88.89平米,普通装修,高层/32层,南,2015年建,500
龙岗,3室2厅,95.48平米,普通装修,低层/18层,南,2009年建,335
龙岗,2室2厅,62.65平米,精装修,高层/33层,东南,2011年建,246
龙岗,4室2厅,123.3平米,普通装修,低层/9层,南,2002年建,600
龙岗,4室2厅,122.66平米,普通装修,高层/11层,南,2001年建,510
龙岗,2室2厅,77.16平米,精装修,中层/32层,西南,2000年建,370
龙岗,3室2厅,79.85平米,精装修,中层/32层,北,2008年建,278
龙岗,3室2厅,122.23平米,精装修,中层/9层,南,2004年建,410
龙岗,5室2厅,207.03平米,精装修,低层/18层,南,2010年建,855
龙岗,3室2厅,107.53平米,精装修,高层/18层,东,2011年建,535
龙岗,2室2厅,65平米,普通装修,高层/7层,西南,1998年建,275
龙岗,2室2厅,62.92平米,精装修,高层/32层,东北,2005年建,255
龙岗,3室2厅,61.19平米,精装修,高层/6层,南,2002年建,400
龙岗,3室2厅,94.01平米,普通装修,低层/7层,南,1994年建,320
龙岗,3室2厅,95.23平米,普通装修,低层/12层,西北,1998年建,305
龙岗,2室2厅,80.6平米,精装修,中层/15层,西,2000年建,380
龙岗,1室0厅,43.7平米,精装修,高层/32层,西北,2012年建,130
龙岗,2室2厅,89.08平米,精装修,低层/33层,南,2011年建,275
龙岗,3室2厅,88.92平米,精装修,高层/7层,北,1996年建,275
龙岗,2室2厅,78.7平米,精装修,中层/32层,南,2008年建,263
龙岗,4室2厅,106.61平米,精装修,高层/32层,南,2007年建,370
龙岗,5室2厅,95.3平米,普通装修,中层/22层,西北,2004年建,450
龙岗,2室2厅,72.08平米,普通装修,高层/20层,西南,2004年建,330
龙岗,3室2厅,91.67平米,毛坯,低层/3层,南,2009年建,520
龙岗,1室2厅,59平米,精装修,低层/24层,南,2010年建,185
龙岗,2室2厅,67平米,普通装修,中层/10层,西北,1996年建,265
龙岗,6室2厅,168.49平米,普通装修,中层/32层,东南,2004年建,1070
龙岗,5室2厅,162平米,精装修,高层/32层,南,2011年建,820
龙岗,2室0厅,64.34平米,精装修,高层/32层,南,2011年建,215
龙岗,5室2厅,118.05平米,毛坯,低层/18层,南,2008年建,459
龙岗,3室2厅,84.13平米,精装修,高层/17层,东北,2004年建,375
龙岗,4室2厅,134.85平米,毛坯,中层/23层,南,2011年建,500
龙岗,6室2厅,241.8平米,毛坯,中层/29层,南,2005年建,1430
龙岗,2室2厅,72.77平米,普通装修,高层/12层,南,2000年建,300
龙岗,3室2厅,87.79平米,精装修,中层/33层,南,2013年建,435
龙岗,3室2厅,88.27平米,普通装修,中层/9层,南,2004年建,290
龙岗,5室2厅,223.49平米,毛坯,高层/17层,东南,2011年建,780
龙岗,3室2厅,74.52平米,普通装修,中层/8层,南,1999年建,320
龙岗,2室2厅,67平米,精装修,中层/21层,南,2000年建,270
龙岗,2室1厅,52.26平米,精装修,高层/33层,南北,2013年建,228
龙岗,3室2厅,86.74平米,精装修,低层/40层,南,2017年建,405
龙岗,2室1厅,57.88平米,普通装修,低层/33层,南,2011年建,206
龙岗,3室2厅,89.51平米,精装修,低层/50层,东北,2017年建,420
龙岗,2室1厅,42.57平米,精装修,高层/31层,南,2010年建,125
龙岗,3室2厅,88.91平米,精装修,高层/45层,南,2017年建,460
龙岗,2室2厅,60.75平米,精装修,高层/23层,北,1997年建,235
龙岗,2室2厅,68平米,精装修,高层/33层,西北,2015年建,210
龙岗,10室5厅,219.19平米,精装修,高层/6层,东南,2004年建,690
龙岗,2室1厅,77.52平米,精装修,低层/24层,南,2009年建,260
龙岗,4室2厅,89.94平米,精装修,中层/18层,南,2009年建,485
龙岗,2室1厅,51.74平米,精装修,低层/35层,南北,2001年建,195
龙岗,2室2厅,77.56平米,精装修,中层/31层,南,2015年建,398
龙岗,2室2厅,59.26平米,精装修,低层/30层,东南,1996年建,255
龙岗,3室2厅,89.48平米,精装修,中层/6层,南,2011年建,318
龙岗,2室2厅,68.2平米,精装修,低层/11层,南,2002年建,300
龙岗,5室2厅,142.08平米,精装修,高层/32层,南北,2015年建,630
龙岗,2室2厅,75.57平米,精装修,低层/7层,南,1998年建,265
龙岗,2室2厅,74.22平米,精装修,低层/26层,南,2010年建,290
龙岗,3室2厅,83.62平米,普通装修,中层/8层,东北,2000年建,380
龙岗,4室2厅,128平米,普通装修,高层/11层,南,2001年建,430
龙岗,4室2厅,129.6平米,精装修,中层/30层,东南,2013年建,690
龙岗,2室2厅,76.1平米,精装修,低层/20层,北,2011年建,360
龙岗,4室2厅,162.45平米,精装修,低层/32层,南,2004年建,960
龙岗,3室2厅,96.27平米,精装修,高层/38层,东北,2015年建,300
龙岗,2室2厅,70.94平米,普通装修,高层/21层,东南,2004年建,340
龙岗,5室2厅,117.76平米,毛坯,低层/32层,南北,2016年建,665
龙岗,5室2厅,160.01平米,普通装修,低层/28层,南北,2016年建,688
龙岗,2室2厅,79.21平米,普通装修,低层/11层,南,2007年建,345
龙岗,2室2厅,71.02平米,精装修,高层/31层,南,2010年建,388
龙岗,2室2厅,72.39平米,精装修,高层/11层,南,2000年建,350
龙岗,2室2厅,63.56平米,精装修,低层/32层,西北,2012年建,215
龙岗,3室2厅,74平米,精装修,中层/6层,西南,2003年建,275
龙岗,4室2厅,122.04平米,精装修,中层/16层,南,2003年建,410
龙岗,2室2厅,65.88平米,普通装修,低层/12层,东南,1991年建,265
龙岗,1室1厅,60.51平米,精装修,高层/7层,南,2008年建,198
龙岗,1室1厅,27.35平米,精装修,中层/9层,南,2004年建,97
龙岗,4室2厅,117.95平米,精装修,低层/33层,东南,2014年建,568
龙岗,3室2厅,85.72平米,精装修,高层/32层,南北,2008年建,320
龙岗,3室2厅,99.69平米,精装修,低层/22层,东南,2009年建,310
龙岗,3室2厅,111平米,精装修,中层/6层,南北,2000年建,285
龙岗,2室2厅,74.42平米,精装修,中层/12层,南,2001年建,300
龙岗,2室2厅,67.53平米,精装修,高层/7层,南,1998年建,279
龙岗,2室2厅,67.3平米,精装修,中层/28层,西北,2007年建,280
龙岗,3室2厅,103.85平米,精装修,高层/11层,南,2004年建,400
龙岗,1室1厅,40.49平米,精装修,高层/21层,东,2009年建,120
龙岗,3室2厅,74.47平米,精装修,中层/28层,南,2011年建,420
龙岗,4室2厅,167.41平米,精装修,低层/10层,东南,2008年建,420
龙岗,7室2厅,241.07平米,普通装修,低层/29层,南,2005年建,1500
龙岗,3室2厅,88平米,精装修,高层/33层,南,2012年建,305
龙岗,2室2厅,54.55平米,普通装修,高层/11层,东南,2011年建,180
龙岗,2室2厅,73平米,精装修,低层/16层,北,2006年建,338
龙岗,2室2厅,83.54平米,普通装修,中层/7层,南,1999年建,320
龙岗,2室2厅,74.39平米,精装修,低层/33层,南,2013年建,255
龙岗,6室2厅,291.16平米,精装修,低层/3层,南,1999年建,1650
龙岗,3室2厅,89平米,毛坯,高层/30层,南,2012年建,310
龙岗,5室2厅,175.79平米,精装修,低层/32层,东南,2010年建,1100
龙岗,4室2厅,143.97平米,精装修,高层/31层,西北,2010年建,530
龙岗,5室2厅,166.21平米,精装修,低层/32层,南北,2004年建,1100
龙岗,3室2厅,82.41平米,精装修,低层/27层,南,2012年建,430
龙岗,6室2厅,314.59平米,毛坯,高层/1层,南北,2009年建,1800
龙岗,2室2厅,73.52平米,精装修,高层/20层,南,2011年建,310
龙岗,2室2厅,80.96平米,精装修,高层/32层,北,2008年建,275
龙岗,2室2厅,67.55平米,普通装修,高层/10层,南,2001年建,270
龙岗,2室2厅,76.46平米,精装修,中层/29层,西南,2012年建,288
龙岗,3室2厅,80.21平米,精装修,低层/6层,南,2002年建,340
龙岗,3室2厅,72.52平米,精装修,低层/33层,南,2011年建,268
龙岗,3室2厅,83.17平米,普通装修,高层/18层,南,2009年建,454
龙岗,2室2厅,73.68平米,精装修,高层/33层,东南,2013年建,280
龙岗,4室2厅,142.16平米,毛坯,高层/33层,南,2014年建,585
龙岗,3室2厅,87.11平米,普通装修,低层/34层,南,2016年建,535
龙岗,2室2厅,64.5平米,精装修,低层/41层,东南,2015年建,198
龙岗,2室1厅,49.28平米,精装修,高层/32层,东北,2013年建,148
龙岗,4室2厅,120.73平米,毛坯,高层/31层,东南,2012年建,650
龙岗,3室2厅,96.18平米,精装修,低层/25层,南,2005年建,480
龙岗,2室2厅,69.4平米,精装修,中层/30层,北,2010年建,315
龙岗,2室2厅,73.93平米,精装修,低层/33层,西北,2006年建,429
龙岗,2室2厅,78平米,精装修,高层/17层,南,2008年建,355
龙岗,3室2厅,98.06平米,精装修,中层/9层,南,2001年建,330
龙岗,5室2厅,143.47平米,精装修,低层/31层,南北,2010年建,800
龙岗,3室2厅,89平米,精装修,高层/27层,南,2010年建,325
龙岗,4室2厅,89平米,精装修,中层/33层,东,2012年建,320
龙岗,3室2厅,97.6平米,普通装修,中层/8层,南,2001年建,290
龙岗,3室2厅,122.61平米,毛坯,中层/32层,南北,2001年建,500
龙岗,4室2厅,82.35平米,精装修,高层/24层,南,2014年建,526
龙岗,3室2厅,71.77平米,精装修,高层/6层,南,2002年建,330
龙岗,4室2厅,140.67平米,精装修,中层/33层,南,2013年建,615
龙岗,3室2厅,82.17平米,精装修,中层/32层,南,2014年建,310
龙岗,5室2厅,97.81平米,普通装修,低层/18层,东南,2004年建,500
龙岗,4室2厅,86.61平米,精装修,中层/17层,南北,2010年建,485
龙岗,2室2厅,81.57平米,精装修,高层/7层,南,1997年建,275
龙岗,4室2厅,89平米,精装修,低层/33层,东,2013年建,410
龙岗,5室2厅,125.71平米,精装修,低层/11层,南,2008年建,720
龙岗,3室2厅,121.75平米,精装修,高层/11层,东北,1998年建,385
龙岗,7室3厅,152.53平米,精装修,高层/1层,南,2007年建,1150
龙岗,3室2厅,82.16平米,精装修,高层/32层,南,2013年建,320
"海航城 (海航国兴花园,深圳海航城)",3室2厅,85.21平米,毛坯,中层/33层,北,2014年建,325
龙岗,2室2厅,69.4平米,精装修,中层/30层,北,2010年建,300
龙岗,2室2厅,59.04平米,精装修,高层/8层,西北,1999年建,240
龙岗,7室3厅,260.3平米,普通装修,高层/15层,西北,2003年建,820
龙岗,3室2厅,87.52平米,精装修,低层/34层,西南,2010年建,350
龙岗,3室2厅,88.72平米,精装修,中层/31层,南,2010年建,493
龙岗,3室2厅,88.23平米,精装修,中层/33层,东南,2013年建,496
龙岗,5室2厅,123.08平米,精装修,高层/3层,东南,2009年建,600
龙岗,4室2厅,129.06平米,普通装修,高层/11层,南,2001年建,468
龙岗,2室1厅,64.29平米,精装修,高层/33层,南,2011年建,230
龙岗,3室2厅,119.52平米,精装修,低层/8层,南,1993年建,340
龙岗,2室2厅,77.25平米,精装修,中层/29层,西北,2011年建,370
龙岗,4室3厅,71.41平米,精装修,高层/11层,东南,2002年建,428
龙岗,2室2厅,71平米,精装修,高层/32层,南,2007年建,290
龙岗,3室2厅,107.83平米,精装修,低层/9层,北,2006年建,320
龙岗,2室1厅,51.69平米,精装修,中层/18层,东,2005年建,220
龙岗,4室2厅,87.68平米,精装修,低层/32层,南,2011年建,580
龙岗,2室2厅,80.01平米,精装修,高层/9层,南,2004年建,300
龙岗,1室0厅,40.47平米,精装修,中层/21层,南,2009年建,128
龙岗,5室2厅,115.43平米,精装修,中层/18层,南北,2008年建,420
龙岗,4室2厅,143.94平米,毛坯,高层/32层,北,2013年建,630
龙岗,2室2厅,73.01平米,精装修,中层/32层,西南,2007年建,279
龙岗,3室2厅,89.42平米,精装修,高层/31层,东南,2012年建,400
龙岗,2室2厅,74.33平米,精装修,高层/30层,北,2009年建,370
龙岗,2室2厅,65.26平米,精装修,低层/7层,南,2002年建,325
龙岗,3室2厅,85.97平米,普通装修,高层/6层,南,2007年建,335
龙岗,6室3厅,97.32平米,精装修,低层/23层,南,2004年建,548
龙岗,4室2厅,87.87平米,精装修,高层/35层,北,2016年建,420
龙岗,3室2厅,88平米,精装修,低层/30层,南,2014年建,380
龙岗,3室2厅,89.51平米,精装修,低层/50层,西南,2017年建,450
龙岗,3室2厅,85.78平米,精装修,中层/37层,西北,2015年建,410
龙岗,5室2厅,88.68平米,精装修,低层/33层,南,2005年建,550
龙岗,3室2厅,119.52平米,精装修,高层/8层,南,1993年建,360
龙岗,2室2厅,65平米,普通装修,中层/15层,北,2003年建,258
龙岗,3室2厅,89.26平米,精装修,高层/46层,南,2015年建,520
龙岗,2室2厅,72平米,普通装修,中层/6层,南,2002年建,280
龙岗,3室2厅,106平米,精装修,高层/11层,南,1998年建,350
龙岗,5室2厅,214.08平米,毛坯,高层/1层,南北,2005年建,1150
龙岗,2室2厅,67.37平米,精装修,高层/21层,南,2000年建,270
龙岗,4室2厅,71.49平米,精装修,高层/17层,北,2008年建,300
龙岗,1室1厅,39.3平米,普通装修,高层/8层,南,1993年建,120
龙岗,4室2厅,89平米,精装修,中层/32层,东西,2011年建,660
龙岗,1室1厅,40.32平米,精装修,高层/21层,东,2009年建,120
龙岗,2室2厅,73.9平米,精装修,低层/26层,南,2010年建,258
龙岗,2室1厅,59.58平米,精装修,高层/33层,南,2011年建,210
